ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Project,Metadata_Series,Metadata_Well,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_RawBF,Intensity_IntegratedIntensity_RawBF,Intensity_LowerQuartileIntensity_RawBF,Intensity_MADIntensity_RawBF,Intensity_MassDisplacement_RawBF,Intensity_MaxIntensityEdge_RawBF,Intensity_MaxIntensity_RawBF,Intensity_MeanIntensityEdge_RawBF,Intensity_MeanIntensity_RawBF,Intensity_MedianIntensity_RawBF,Intensity_MinIntensityEdge_RawBF,Intensity_MinIntensity_RawBF,Intensity_StdIntensityEdge_RawBF,Intensity_StdIntensity_RawBF,Intensity_UpperQuartileIntensity_RawBF,Location_CenterMassIntensity_X_RawBF,Location_CenterMassIntensity_Y_RawBF,Location_CenterMassIntensity_Z_RawBF,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_RawBF,Location_MaxIntensity_Y_RawBF,Location_MaxIntensity_Z_RawBF,Number_Object_Number,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length
1,18,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,118,152,857,613,838,605,847.4067796610169,608.457627118644,1.3285447869734441,0.9135084233567702,12.257335203001883,1,0.7763157894736842,0.7527032658628683,19.51578423116084,18.110770276274835,4.0,1.9848145834648079,2.0,7.0,7.939407696431211,1.557555108539644,44.384776310850235,0.9147286821705426,1.4231784492731094,4.142275121062994,0.03364614397287369,0.0010986477136611938,0.12314222895571432,0.04141298681497574,0.04141298681497574,0.03649175510956691,0.03510402644968639,0.03477530926465988,0.03297474607825279,0.0322880893945694,0.0025583447583823297,0.002114225708173177,0.035744259133934975,847.5298087396162,608.4629048426979,0.0,847.4067796610169,608.457627118644,853.0,612.0,0.0,18,-0.10621280016964885,0.0,0.0,0.0,0.0,0.0,0.0,0.12407468787489286,0.6613234755226609,-0.23828386778547783,-0.5471142956120759,-0.6791853632277994,0.0,0.0,0.0,0.0,-0.70966649444788,-0.046858008747321156,0.7565245031952011,839.0,845.0307611844576,845.7928932188134,846.5550252531693,847.3171572875254,848.0792893218813,848.8414213562373,849.6035533905932,850.3656854249492,851.0903805922288,851.6292893218813,839.5389087296526,852.237867965644,853.0,840.1100505063389,840.8721825406948,841.6343145750507,842.3964466094068,843.1585786437627,843.9207106781187,844.4828427124746,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0903805922287,608.6292893218813,608.5389087296526,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,608.5171572875254,15.242640687119286
1,19,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,74,117,958,630,945,621,950.4864864864865,625.0540540540541,1.0873893246922484,0.8197795008183645,9.706684619910241,1,0.6324786324786325,0.9196338213850119,12.876057575483662,12.36931687685298,4.0,1.8508322060621067,1.4142135623730951,6.957010852370434,7.373851519805066,-1.2530318413132677,31.798989873223327,0.9487179487179487,0.8610818739980459,2.423575198277831,0.03194476291537285,0.0008392445743083954,0.06629625565478207,0.03665217012166977,0.03665217012166977,0.03311853361530946,0.03275101619294366,0.032715342938899994,0.03010605089366436,0.029541466385126114,0.001629449390958543,0.0013951838901318753,0.03357747755944729,950.5369800549066,625.0110936878773,0.0,950.4864864864865,625.0540540540541,948.0,622.0,0.0,19,0.0,0.0,0.0,0.0,0.0,-0.367173833818359,-0.4182243295789072,-1.8207657603852567e-13,0.20075037148402242,0.5846477919134259,0.0,0.0,0.0,-0.3671738338180992,-0.418224329579167,-3.6415315207705135e-13,0.20075037148412767,0.5846477919135027,0.0,956.0,952.4414213562374,952.0,951.5585786437626,951.1171572875254,950.675735931288,950.2343145750508,949.8535533905933,949.5414213562374,949.2292893218813,948.8828427124746,955.5585786437628,948.4414213562372,948.0,955.1171572875254,954.675735931288,954.2343145750508,953.8535533905933,953.5414213562373,953.2292893218814,952.8828427124746,624.0,625.0,625.0,625.0,625.0,625.0,625.0,625.1464466094068,625.4585786437626,625.7707106781187,626.0,624.0,626.0,626.0,624.0,624.0,624.0,624.1464466094067,624.4585786437626,624.7707106781186,625.0,8.82842712474619
1,20,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,535,1640,906,777,886,695,894.1682242990654,735.1383177570093,4.831348153277772,0.9944675756808175,26.099485750361293,1,0.32621951219512196,0.20698156462219797,87.17518765249143,82.03657720797473,4.0,2.086591373732415,2.0,9.822680309548955,9.15722998998292,-0.2234940612290736,180.22539674441617,0.7664756446991404,5.189776476472616,17.096833800897002,0.026169223245233297,0.0057755401358008385,2.997476133184258,0.03984130546450615,0.042084380984306335,0.032035657262176644,0.03195669869326542,0.03221942484378815,0.021286334842443466,0.021286334842443466,0.004939596199270982,0.006037014513572482,0.03762874752283096,893.4647125621914,738.0520669577968,0.0,894.1682242990654,735.1383177570093,888.0,767.0,0.0,20,0.5979420873581003,-0.2420700839141543,-0.09921064289090142,0.08384070759596329,-0.051708018734458516,-0.10929271816033004,0.09607770289599737,-0.2404115647664089,-0.008730978848169535,0.32943551290828754,-0.32534195378766273,0.0649282282222341,0.14989936248569014,-0.2934878980131259,0.28632708675094776,-0.021034227323488253,-0.12170432390001706,-6.661338147750939e-15,0.2385678861393632,902.0,895.0,893.1000498757642,892.1134820154289,891.5801926260929,890.7261327323852,890.0,889.7100776942107,889.0,889.3331896378077,889.680242501857,903.7229996892131,888.6936746415219,889.0,903.0,902.0,900.4336706001488,900.0,898.4605348794782,897.0,896.0,696.0,731.2917175852393,734.8999501242359,738.8865179845712,742.580192626093,746.2738672676148,750.3683108900653,754.7395338347359,759.0759836563423,763.3331896378077,767.319757498143,699.8919987568524,771.3063253584781,775.0,703.8389025462112,707.8199066321257,711.5663293998512,715.7819148039546,719.5394651205218,723.3297094134105,727.3107134993248,87.90435296575086
1,21,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,458,2040,936,699,906,631,920.6550218340611,664.6746724890829,4.338832499160831,0.9944390490453481,24.148368712786887,1,0.22450980392156863,0.23047674695748432,75.89451343776717,71.8679344353238,4.0,2.0296874280313046,2.0,8.034823841291354,7.992732857982812,-0.4204331835999653,158.0243866176395,0.8434622467771639,4.338826594874263,14.664637256413698,0.028923476114869118,0.00302128866314888,1.3056638883735205,0.03964293748140335,0.04182497784495354,0.032379302946822855,0.03201885863845785,0.0320439450442791,0.023056382313370705,0.022995345294475555,0.004529123739565251,0.004026148220029346,0.03488975390791893,921.065176838612,663.4351035875512,0.0,920.6550218340611,664.6746724890829,933.0,632.0,0.0,21,0.28811485316115126,0.4258369382144034,-0.16494663378721564,-0.49893109123499,0.33916673877633974,-0.17257232399040978,0.07208938397371312,0.1635574227248695,-0.23564680669858262,0.226416577464295,-0.14495504546276372,0.0,-0.22587678083775797,0.523567700537749,-0.052205223607027396,-0.11033581801542347,-0.05368834607600892,0.010019801372952886,-0.020034961352611846,933.0,923.0,921.7677669529663,919.0889087296526,917.0,916.5596194077713,915.0,914.0,912.7656854249492,911.0,910.0,933.0,908.2646446609406,907.0,932.0,931.0,930.7698484809836,928.7980970388563,927.0,925.5617009357884,924.2970562748478,632.0,661.9541630560343,665.2322330470336,667.9110912703474,670.8343145750508,674.4403805922287,677.5828427124746,680.9571067811866,684.2343145750508,687.2914213562374,690.6656854249493,635.788477631085,693.7353553390593,697.0,639.1627416997969,642.5370057685088,646.2301515190165,649.2019029611438,652.2455844122716,655.4382990642116,658.7029437251523,75.76955262170044
1,22,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,711,3745,771,756,736,649,751.6399437412095,701.8790436005626,6.455731714186062,0.9967393010847959,30.087760240780646,1,0.18985313751668892,0.15490110870043797,116.26003452512423,110.44002897500525,4.0,2.064521769989562,2.0,10.43293012055448,9.380942632590546,0.3283754103991242,240.16652224137044,0.716012084592145,7.285587893798947,23.12687887251377,0.029255359899252653,0.0033112065866589546,0.8591548175651663,0.03968871757388115,0.04077210649847984,0.03436598063112711,0.032527255798190956,0.032692454755306244,0.025940338149666786,0.023102158680558205,0.002533028427516167,0.0041386930137837395,0.0359235517680645,751.9601978149722,702.6762790292685,0.0,751.6399437412095,701.8790436005626,767.0,745.0,0.0,22,0.36125558441986994,-0.07944878574220615,-7.549516567451064e-15,-0.11044590979628999,0.10269917687244634,-0.1400370321102642,0.1400370321102642,-0.11532116771588452,0.3189718985251562,0.0,0.1808432156642299,-0.15058903849004412,-0.15927636595647,0.09481414558708456,0.04969967232498407,-0.14360318177024367,0.09301239014286389,-0.02673706674901566,-0.03912735376681531,737.0,748.4004310985675,750.0,752.0,754.0,756.556066017178,758.5949747468305,761.3409902576698,763.3798989873223,766.0,767.0,739.0,768.0,768.0,739.0778174593053,740.0,741.7414213562372,743.0,744.0,745.7368272016355,747.0,650.0,697.4004310985677,702.6213203435597,707.6763455967291,712.7313708498984,717.556066017178,722.5949747468305,727.3409902576698,732.3798989873223,737.1780699909993,742.6473088065419,655.0550252531693,748.1165476220845,754.0,660.0778174593052,665.5792893218813,670.7414213562373,676.1035533905933,681.5727922061358,686.7368272016355,692.0970562748478,117.66904755831207
1,23,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,137,255,1191,737,1176,720,1181.3357664233577,729.6934306569343,1.5031213000624102,0.8442876388005811,13.207339536360731,1,0.5372549019607843,0.6652823028710189,19.525032495309922,18.35755975068582,4.123105625617661,2.0316973723741687,2.0,10.151294522759395,10.463274962775438,0.6584228935276026,50.87005768508881,0.8726114649681529,1.6824445128440857,4.932112643495202,0.03158236015588045,0.0046082232147455215,0.2974884019978423,0.04417486861348152,0.04417486861348152,0.03912661657776943,0.036000822215293445,0.03651483915746212,0.02839704044163227,0.028076600283384323,0.004227822960365094,0.004688321904016699,0.04006637632846832,1181.3741840097814,729.3984333037655,0.0,1181.3357664233577,729.6934306569343,1181.0,722.0,0.0,23,0.0,-1.0544136056346445,-0.05273511215954835,1.0225154056797692e-13,-1.0225154056797692e-13,-0.2059356666946257,-0.25771194230607813,0.0,0.0,0.3284155031647344,0.4569826602327947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.0,1179.0,1179.0,1179.8385185459372,1180.7278631328404,1181.6172077197439,1182.5065523066473,1183.44262618303,1184.4369436588986,1185.4312611347673,1186.4255786106357,1179.0,1187.296911370161,1188.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,721.0,729.9488572828177,730.9431747586863,731.4192592729687,731.8639315664202,732.3086038598719,732.7532761533236,733.0,733.0,733.0,733.0,721.9943174758687,733.296911370161,734.0,722.9886349517374,723.9829524276059,724.9772699034746,725.9715873793432,726.9659048552118,727.9602223310804,728.954539806949,19.886349517372675
1,24,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,117,180,1228,782,1210,772,1218.91452991453,776.1709401709402,1.4053475096948096,0.8677547656478217,12.205286835384658,1,0.65,0.7115677745906162,18.490665848884795,17.029386365926403,4.0,1.9494659868205144,2.0,8.872503112166816,9.189724509702963,1.442051512900818,45.45584412271571,0.8357142857142857,1.4858625195920467,4.35532159358263,0.033997099846601486,0.00307469442486763,0.1877706414435284,0.045197222381830215,0.04554818198084831,0.03910164525242228,0.037224970885321625,0.03606469929218292,0.033997099846601486,0.029785610735416412,0.0035935882354275347,0.0038948058758881605,0.04072251543402672,1219.0171147590836,776.3282111582711,0.0,1218.91452991453,776.1709401709402,1226.0,777.0,0.0,24,1.1002310174035301e-13,0.12671932383364864,0.11825933929344198,-3.774758283725532e-13,7.549516567451064e-14,1.509903313490213e-13,-7.549516567451064e-14,0.47361787503932196,0.06680162523137234,0.0,-3.3018032752352156e-13,-2.2015722578316854e-13,1.1013412404281553e-13,0.0,1.1002310174035301e-13,-2.2015722578316854e-13,0.19271992011683736,0.592678243280721,0.0,1212.0,1216.916919900443,1217.6473392504358,1218.3664796730711,1219.0750905274276,1219.7837013817843,1220.4923122361408,1221.2009230904973,1221.909533944854,1222.4505465735306,1222.9670310490203,1212.5164844754897,1223.48351552451,1224.0,1213.0329689509797,1213.5494534264694,1214.0659379019592,1214.582422377449,1215.0989068529389,1215.6153913284286,1216.18650055045,779.0,775.0,775.0,775.0916199182677,775.268772631857,775.4459253454461,775.6230780590352,775.8002307726243,775.9773834862135,776.4505465735306,776.9670310490204,778.4835155245103,777.4835155245103,778.0,777.9670310490204,777.4505465735306,776.9340620980408,776.4175776225511,775.9010931470613,775.3846086715714,775.0,14.608386999856233
1,25,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,797,6612,1906,855,1792,797,1847.5031367628608,828.9058971141782,7.498726936626951,0.9962518835191937,31.85548488335917,1,0.1205384150030248,0.13335596941336503,133.9604109050699,125.23977004130916,4.0,2.020558573832079,2.0,13.007462848237049,11.587524889462376,1.0544757653113468,274.04877323527904,0.5894970414201184,6.299626179039478,23.221072806045413,0.02711528167128563,0.002166781574487686,1.385544256782588,0.03611810505390167,0.03611810505390167,0.02787445211964371,0.029135599505703155,0.029480431228876114,0.01924162730574608,0.01924162730574608,0.003137768916091981,0.0031848275244939625,0.0314946211874485,1846.3057511701495,828.2087596601057,0.0,1847.5031367628608,828.9058971141782,1795.0,798.0,0.0,25,0.49961845370950847,0.09519432714779241,-0.03367125873020166,-0.09656149208712644,0.03503842366955118,1.0547118733938987e-15,-0.0649872201133419,-0.0468299751664234,-0.16947027047694674,0.16947027047694674,-0.16947027047694674,-0.13436854452343033,0.26499149677753164,0.09060519040043613,-0.0447052965555782,3.019806626980426e-14,-0.11665012533567598,0.22590698892463945,-0.3473027781055611,1793.0,1840.159366876077,1845.803300858899,1851.2182720163546,1856.7147186257614,1862.4422095885518,1868.0861435713737,1873.7300775541958,1879.5289321881346,1885.4395923599145,1891.7644660940673,1798.91066017178,1897.6751262658472,1904.0,1804.4071067811865,1810.2246951672796,1815.4,1820.3409902576695,1825.399137802865,1830.45728534806,1835.8083261120685,799.0,828.1593668760771,830.8033008588991,834.0,837.0,839.4422095885517,842.0861435713737,844.7300775541958,847.0,849.0,850.0,799.0,852.0,853.0,802.0,804.2246951672795,808.0,812.3409902576697,816.3991378028649,820.4572853480599,823.8083261120685,134.78174593052015
1,26,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,100,135,1060,837,1051,822,1054.89,828.99,1.1224238146986292,0.8369837682801229,11.283791670955125,1,0.7407407407407407,0.8909290652109872,15.490314880782485,14.560219778561036,4.0,2.0180977521117915,2.0,7.814188279120133,8.476729610776124,0.18799958211431192,37.55634918610404,0.9433962264150944,1.3424734957516193,4.0997787564992905,0.03996337950229645,0.0009613186120986938,0.07432138674790742,0.04458686336874962,0.04458686336874962,0.040681015022776344,0.04099778756499291,0.04110780358314514,0.03779659792780876,0.03779659792780876,0.0016099907759618238,0.0014570302477625193,0.041947051882743835,1054.8977478687054,829.0639164329406,0.0,1054.89,828.99,1056.0,836.0,0.0,26,2.6290081223123707e-13,-4.1255887595070817e-13,3.0941915696303113e-13,-3.0941915696303113e-13,3.0941915696303113e-13,1.0736136008245332,0.10239160627039556,0.0,3.090860900556436e-13,0.0,-3.090860900556436e-13,0.13580673277179345,0.061588827077927566,-3.0941915696303113e-13,0.0,2.0627943797535409e-13,2.0627943797535409e-13,-2.0627943797535409e-13,2.0627943797535409e-13,1052.0,1055.268544502696,1055.6077677297235,1055.9469909567513,1056.2862141837788,1056.6254374108066,1056.9646606378342,1056.6961161351383,1056.3568929081107,1056.0176696810831,1055.6784464540553,1052.4324264635195,1055.3392232270276,1055.0,1052.8648529270388,1053.2332051405301,1053.5724283675577,1053.9116515945855,1054.2508748216133,1054.5900980486408,1054.9293212756684,823.0,827.4028167540439,827.9116515945855,828.4204864351269,828.9293212756684,829.4381561162098,829.9469909567513,830.4558257972927,830.9646606378342,831.4734954783756,831.9823303189171,823.4324264635195,832.4911651594585,833.0,823.864852927039,824.3498077107953,824.8586425513367,825.3674773918782,825.8763122324197,826.385147072961,826.8939819135026,12.230867388765063
1,27,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,760,4773,548,938,437,895,489.3578947368421,907.7842105263157,6.886279375842717,0.987470674471845,31.10726690017501,1,0.15922899643829877,0.14521629829716629,123.10472686958636,115.7410903698423,4.0,2.0566085726065,2.0,20.554804791094465,19.42624850432523,-1.2339321517501447,256.45079348883235,0.442632498543972,6.058228451758623,20.576165491715074,0.0240787360817194,0.0028839558362960815,1.6112499594161238,0.03649958223104477,0.03685053810477257,0.027289317350264068,0.027073901962782993,0.02710002288222313,0.01773098297417164,0.01750209741294384,0.004381737292545844,0.0038725115987875646,0.029785610735416412,490.8983580529705,907.3118767424496,0.0,489.3578947368421,907.7842105263157,542.0,899.0,0.0,27,0.08771017037625306,0.03206158652377672,0.03087158247289229,0.21295763418831204,0.1683860019623919,0.0,0.1683860019623951,-0.336772003924787,0.1683860019623919,0.2342987865905537,-0.10600852385345905,-0.00328182871403071,0.04176408068623794,-0.07949913665814656,0.2489191436320451,-0.2523005215447121,0.12551350589251997,0.03152752557619576,0.06684428281299098,438.0,482.2440230922545,487.50367951972976,492.8348086561602,498.2346714767919,504.1171723548019,510.4138867951849,516.710601235568,522.5931021135779,528.4756029915878,534.7723174319708,442.63986019089066,539.8017172105416,546.0,447.4906853976071,452.3337941350451,457.27426401402766,462.02772807919945,467.3507358492617,472.09607854806524,477.1343144656822,936.0,906.0,903.4963204802702,901.1651913438399,899.0,898.0,898.0,898.0,899.0,898.0,898.0,932.0,899.2004293026354,900.0,928.5093146023929,925.0,921.7257359859724,918.0,915.6492641507384,911.9039214519348,908.8656855343178,125.93428880766068
1,28,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,214,672,438,956,410,932,424.196261682243,944.5,2.213588852741639,0.9753393534303184,16.50676414605009,1,0.31845238095238093,0.4517550758179192,36.54528847564093,32.802438933713454,4.0,1.9776561029037876,2.0,7.96226587058635,8.065930617438376,-0.9160592045469705,77.15432893255071,0.852589641434263,1.9631342105567455,7.097093170508742,0.03173113614320755,0.0014648661017417908,0.05925737097051688,0.03653009980916977,0.037003129720687866,0.03218252804191386,0.03316398677807823,0.03343251720070839,0.02700846828520298,0.02696269191801548,0.0021605684159608017,0.002074433349367237,0.03476005047559738,424.1672729902084,944.5516826058598,0.0,424.196261682243,944.5,431.0,940.0,0.0,28,0.6418721881522519,-0.19457000741314667,-0.35340511872772495,-1.1501910535116622e-13,0.24370754370536885,-0.05368561571820374,-0.09191785075500514,0.24246357018434317,0.2609723225557907,-0.30326826717023936,-0.29827170280198567,0.0,0.7200090162652786,0.0653891471321697,6.88338275267597e-14,0.45124307281676135,-0.4512430728168302,0.0,0.5479751261409178,433.0,426.3853553390593,424.79289321881345,423.3217514421272,422.0828427124746,420.843933982822,419.44142135623736,418.0732233047034,416.76568542494925,415.3025126265847,413.67573593128805,434.0,412.2389087296526,411.0,434.0,434.0,432.8727922061358,431.63388347648316,430.3949747468306,428.86317279836453,427.6242640687119,933.0,944.6146446609407,945.0,945.6782485578728,946.9171572875254,948.1560660171781,949.0,949.9267766952967,951.0,951.6974873734152,952.0,934.337867965644,952.7610912703474,954.0,936.0899494936612,937.8420310216783,939.1272077938643,940.3661165235169,941.6050252531693,942.1368272016355,943.3757359312881,35.04163056034262
1,29,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,101,119,1769,918,1762,901,1764.90099009901,909.4059405940594,1.1817269866405433,0.8972640583034572,11.340070282773887,1,0.8487394957983193,0.846219144781348,17.106753755646835,16.1245154965971,4.0,2.000094695260505,2.0,6.0,7.552534134052325,0.044476479942059624,38.72792206135786,0.9805825242718447,1.1148699186742306,3.0829175300896168,0.027626459021121264,0.0021286336705088615,0.4133618011721882,0.03859006613492966,0.03859006613492966,0.03185342624783516,0.030523935941481353,0.02923628594726324,0.026352331042289734,0.024994278326630592,0.003828341376491318,0.0036241343854642666,0.03354696091264486,1764.9013804222816,909.8193022109472,0.0,1764.90099009901,909.4059405940594,1762.0,915.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6189660125108636,-0.16643215088671415,0.3922922388829648,0.3931059245146129,0.0,0.0,0.0,1764.0,1765.0,1765.0,1765.0,1765.0,1765.0,1765.0,1765.0,1765.0,1765.0,1765.0,1764.0,1765.0,1765.0,1764.0,1764.0,1764.3414213562373,1764.78033008589,1765.0,1765.0,1765.0,902.0,907.1721825406947,907.7928932188134,908.413603896932,909.0343145750508,909.6550252531695,910.2757359312881,910.8964466094068,911.5171572875254,912.1378679656441,912.7585786437627,902.6207106781187,913.3792893218814,914.0,903.2414213562373,903.862132034356,904.3414213562373,904.7803300858899,905.3100505063388,905.9307611844575,906.5514718625761,12.414213562373096
1,30,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,121,224,217,997,203,981,209.8099173553719,989.2644628099174,1.3588897407792786,0.883193523970973,12.412170838050638,1,0.5401785714285714,0.7358948779954236,18.6765668321786,17.4928556845359,4.0,2.00275003622024,2.0,8.372415728614016,8.759473097781767,-0.7061147930356937,45.45584412271571,0.8962962962962963,0.8610208332538605,2.6290074195712805,0.020134279504418373,0.00156405009329319,0.14828905574485343,0.029327839612960815,0.029327839612960815,0.02265844298036475,0.021727334046043642,0.021675441414117813,0.017105363309383392,0.017029069364070892,0.002860494005886606,0.002308479236379384,0.02330434089526534,209.66441273896308,989.2358612250414,0.0,209.8099173553719,989.2644628099174,205.0,989.0,0.0,30,0.0,-0.14857900164439086,0.9621651357512155,-2.8377300509419e-13,2.8377300509419e-13,-2.433608869978343e-13,0.2270499553951857,0.3609526481525034,0.0,-0.650360766532621,-0.1350373968648273,0.33380320250845785,0.45159496088896467,-0.3314728260386115,-0.2089466742319468,0.0,0.0,0.0,-0.07577107398623806,214.0,212.13015222628158,212.0,211.98412695472308,211.33691313758663,210.68969932045025,210.0424855033138,209.39527168617735,208.69720324279248,207.91934904150108,207.1414948402097,214.0,206.5500259805076,206.0,214.0,213.7641356208503,213.21410964034274,212.88478164587096,212.69612429097361,212.50746693607627,212.31880958117893,982.0,988.4793910948737,989.2412228249232,990.0105820301847,990.4420579082755,990.8735337863666,991.3050096644574,991.7364855425485,992.0,992.0,992.0,982.7778542012913,992.4499740194924,993.0,983.5557084025828,984.2358643791497,984.7858903596573,985.4608734165162,986.2155028361055,986.9701322556949,987.7247616752843,15.557084025827841
1,31,20210129,file:/Users/tim/repos/CP_issues/short_worms/input/20210129-toxin16A-p02-m2X_A09.TIF,0,02,toxin16A,0,A09,333,1472,305,1060,273,1014,288.4594594594595,1035.906906906907,3.340505975696207,0.9911326034320626,20.590987552733093,1,0.2262228260869565,0.29935584826834094,56.896820932780805,53.53503525729669,4.0,1.9932661970998902,2.0,7.45043792476376,7.560250033107618,0.5847294413760085,118.23149339882606,0.8763157894736842,2.426260780543089,8.0927291251719,0.02053864300251007,0.0030670631676912308,1.0950152990360855,0.03692683205008507,0.037247274070978165,0.025811284899394563,0.02430248986538108,0.02371251955628395,0.01603723131120205,0.01597619615495205,0.00566484026641961,0.005053399041185349,0.02631036890670657,289.15448461964814,1036.7530738714167,0.0,288.4594594594595,1035.906906906907,300.0,1051.0,0.0,31,0.18496012795318317,2.986499936241671e-14,-7.80486786311485e-14,7.80486786311485e-14,-4.807265696626928e-14,1.8207657603852567e-14,-1.8207657603852567e-14,6.639133687258436e-14,-1.1457501614131615e-13,9.625633623500107e-14,-2.986499936241671e-14,0.018085089300288626,-5.773159728050814e-15,-1.8207657603852567e-14,1.8207657603852567e-14,-1.8207657603852567e-14,4.807265696626928e-14,-2.986499936241671e-14,0.0,274.0,287.2944154651552,288.7221958774138,290.14997628967245,291.57775670193104,293.0055371141897,294.4333175264483,295.8610979387069,297.28887835096555,298.71665876322413,300.1444391754828,275.835655495771,301.5722195877414,303.0,277.2999525793449,278.72773299160355,280.15551340386213,281.5832938161208,283.01107422837936,284.438854640638,285.86663505289664,1015.0,1034.1507790396802,1036.3188900360728,1038.4870010324657,1040.6551120288582,1042.823223025251,1044.9913340216438,1047.1594450180364,1049.327556014429,1051.495667010822,1053.6637780072144,1016.835655495771,1055.8318890036073,1058.0,1018.9740020649311,1021.1421130613239,1023.3102240577166,1025.4783350541093,1027.646446050502,1029.8145570468946,1031.9826680432875,51.9201779592805
